checkin_type,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
mobile,11.0,no_rented_before,
mobile,-51.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,618.0,no_rented_before,
connect,-24.0,no_rented_before,
mobile,-86.0,no_rented_before,
mobile,186.0,no_rented_before,
mobile,105.0,no_rented_before,
connect,62.0,rented_before,0.0
mobile,92.0,no_rented_before,
mobile,64.0,no_rented_before,
connect,-116.0,no_rented_before,
mobile,147.0,no_rented_before,
mobile,19.0,no_rented_before,
connect,-25.0,rented_before,60.0
mobile,275.0,no_rented_before,
connect,214.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,-246.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-54.0,no_rented_before,
connect,47.0,no_rented_before,
mobile,81.0,no_rented_before,
mobile,-7.0,no_rented_before,
connect,64.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,4.0,rented_before,0.0
mobile,108.0,no_rented_before,
mobile,-142.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,-740.0,no_rented_before,
mobile,-105.0,no_rented_before,
mobile,-260.0,no_rented_before,
connect,-29.0,no_rented_before,
mobile,156.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,-785.0,no_rented_before,
connect,3.0,no_rented_before,
mobile,-28.0,no_rented_before,
connect,-24.0,rented_before,120.0
connect,-31.0,no_rented_before,
mobile,56.0,no_rented_before,
mobile,-59.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,107.0,no_rented_before,
mobile,-109.0,no_rented_before,
mobile,10.0,no_rented_before,
connect,176.0,no_rented_before,
mobile,66.0,rented_before,30.0
mobile,5.0,no_rented_before,
mobile,333.0,no_rented_before,
mobile,-13.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,45.0,no_rented_before,
connect,-159.0,no_rented_before,
mobile,-191.0,no_rented_before,
mobile,362.0,no_rented_before,
connect,32.0,rented_before,90.0
mobile,6.0,rented_before,90.0
mobile,-296.0,no_rented_before,
mobile,-33.0,no_rented_before,
connect,102.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,117.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,63.0,no_rented_before,
mobile,-192.0,no_rented_before,
mobile,-3.0,rented_before,600.0
mobile,15.0,no_rented_before,
mobile,70.0,no_rented_before,
connect,25.0,no_rented_before,
mobile,32.0,no_rented_before,
connect,-29.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,129.0,rented_before,630.0
mobile,143.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,115.0,rented_before,330.0
connect,384.0,rented_before,0.0
connect,20.0,no_rented_before,
mobile,7.0,no_rented_before,
connect,-14.0,no_rented_before,
connect,-126.0,no_rented_before,
connect,-47.0,rented_before,510.0
connect,-299.0,no_rented_before,
mobile,-352.0,no_rented_before,
mobile,-59.0,no_rented_before,
connect,88.0,no_rented_before,
mobile,92.0,no_rented_before,
mobile,-232.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,27.0,no_rented_before,
connect,-715.0,no_rented_before,
connect,-875.0,rented_before,180.0
mobile,68.0,no_rented_before,
connect,725.0,rented_before,180.0
mobile,-47.0,no_rented_before,
connect,212.0,no_rented_before,
connect,-86.0,no_rented_before,
connect,6.0,rented_before,30.0
mobile,-72.0,no_rented_before,
mobile,-37.0,no_rented_before,
mobile,-113.0,no_rented_before,
mobile,-148.0,no_rented_before,
mobile,153.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,-116.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,7.0,no_rented_before,
connect,-2.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,-868.0,rented_before,30.0
connect,-13.0,no_rented_before,
mobile,-197.0,rented_before,180.0
mobile,116.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,83.0,no_rented_before,
connect,-133.0,no_rented_before,
connect,113.0,no_rented_before,
mobile,-135.0,no_rented_before,
mobile,442.0,no_rented_before,
mobile,1051.0,no_rented_before,
mobile,-68.0,no_rented_before,
mobile,-142.0,no_rented_before,
mobile,-17.0,rented_before,690.0
mobile,-2847.0,no_rented_before,
mobile,-125.0,no_rented_before,
connect,102.0,no_rented_before,
mobile,-41.0,no_rented_before,
mobile,112.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,-13.0,no_rented_before,
mobile,-5.0,no_rented_before,
connect,-6.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,839.0,no_rented_before,
mobile,83.0,no_rented_before,
mobile,62.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-297.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,-23.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,1.0,rented_before,90.0
mobile,-57.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,-44.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,41.0,no_rented_before,
mobile,-15.0,no_rented_before,
connect,493.0,rented_before,360.0
mobile,-23.0,no_rented_before,
mobile,-133.0,no_rented_before,
mobile,556.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-14.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,-16.0,no_rented_before,
connect,-538.0,rented_before,0.0
connect,-153.0,no_rented_before,
mobile,12.0,no_rented_before,
connect,-63.0,no_rented_before,
mobile,160.0,rented_before,420.0
mobile,530.0,no_rented_before,
mobile,-52.0,no_rented_before,
mobile,35.0,no_rented_before,
mobile,-22.0,no_rented_before,
connect,73.0,rented_before,630.0
mobile,-14.0,no_rented_before,
mobile,976.0,no_rented_before,
mobile,101.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,497.0,no_rented_before,
mobile,27.0,no_rented_before,
mobile,40.0,no_rented_before,
mobile,67.0,no_rented_before,
mobile,21.0,rented_before,450.0
connect,58.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,89.0,no_rented_before,
connect,75.0,no_rented_before,
mobile,14.0,no_rented_before,
connect,8.0,no_rented_before,
connect,-125.0,no_rented_before,
mobile,15.0,no_rented_before,
connect,-32.0,no_rented_before,
mobile,102.0,no_rented_before,
mobile,300.0,no_rented_before,
mobile,-903.0,no_rented_before,
mobile,148.0,no_rented_before,
mobile,-102.0,rented_before,630.0
mobile,1.0,no_rented_before,
mobile,-23.0,rented_before,150.0
connect,0.0,no_rented_before,
mobile,101.0,no_rented_before,
mobile,54.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,884.0,no_rented_before,
connect,53.0,no_rented_before,
mobile,3.0,no_rented_before,
connect,-200.0,rented_before,90.0
mobile,920.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,127.0,no_rented_before,
mobile,48.0,no_rented_before,
mobile,-746.0,no_rented_before,
mobile,84.0,no_rented_before,
mobile,1005.0,no_rented_before,
mobile,29.0,no_rented_before,
connect,-212.0,no_rented_before,
mobile,277.0,no_rented_before,
connect,-146.0,rented_before,360.0
mobile,92.0,rented_before,240.0
mobile,-299.0,no_rented_before,
mobile,2.0,rented_before,150.0
mobile,151.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-26.0,no_rented_before,
connect,-126.0,rented_before,540.0
connect,-20.0,no_rented_before,
mobile,91.0,no_rented_before,
connect,-23.0,no_rented_before,
mobile,2.0,no_rented_before,
connect,60.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,-152.0,no_rented_before,
mobile,1527.0,no_rented_before,
mobile,-166.0,no_rented_before,
connect,-28.0,no_rented_before,
mobile,53.0,no_rented_before,
connect,9.0,no_rented_before,
mobile,-253.0,no_rented_before,
mobile,-404.0,no_rented_before,
connect,-288.0,rented_before,0.0
mobile,113.0,no_rented_before,
connect,-73.0,no_rented_before,
mobile,30.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,-122.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,33.0,no_rented_before,
mobile,-15.0,no_rented_before,
connect,2.0,no_rented_before,
mobile,-21.0,no_rented_before,
mobile,-62.0,no_rented_before,
connect,-86.0,rented_before,180.0
mobile,18.0,no_rented_before,
mobile,173.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,-6.0,rented_before,210.0
mobile,81.0,no_rented_before,
connect,-26.0,no_rented_before,
mobile,37.0,rented_before,30.0
mobile,-25.0,rented_before,90.0
mobile,-436.0,no_rented_before,
mobile,128.0,no_rented_before,
mobile,-205.0,no_rented_before,
mobile,34.0,no_rented_before,
connect,37.0,rented_before,60.0
mobile,59.0,no_rented_before,
mobile,37.0,no_rented_before,
connect,-451.0,rented_before,150.0
mobile,862.0,no_rented_before,
mobile,-53.0,no_rented_before,
mobile,86.0,no_rented_before,
connect,77.0,rented_before,450.0
mobile,-165.0,no_rented_before,
mobile,17.0,rented_before,180.0
mobile,-16.0,no_rented_before,
connect,3.0,no_rented_before,
mobile,-1.0,no_rented_before,
connect,-8.0,no_rented_before,
connect,56.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,34.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,7.0,no_rented_before,
connect,-452.0,no_rented_before,
mobile,335.0,no_rented_before,
mobile,4.0,no_rented_before,
connect,112.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,108.0,no_rented_before,
mobile,-63.0,no_rented_before,
mobile,-279.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,-97.0,rented_before,0.0
mobile,3.0,no_rented_before,
mobile,7.0,no_rented_before,
connect,-65.0,no_rented_before,
connect,-25.0,no_rented_before,
connect,190.0,no_rented_before,
mobile,102.0,no_rented_before,
connect,13.0,no_rented_before,
mobile,-20.0,no_rented_before,
connect,-143.0,rented_before,690.0
mobile,18.0,no_rented_before,
mobile,43.0,no_rented_before,
mobile,-193.0,no_rented_before,
mobile,-159.0,no_rented_before,
mobile,-94.0,no_rented_before,
mobile,-94.0,no_rented_before,
mobile,56.0,no_rented_before,
connect,-129.0,no_rented_before,
mobile,39.0,rented_before,60.0
connect,-14.0,no_rented_before,
mobile,86.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,20.0,no_rented_before,
connect,-112.0,no_rented_before,
mobile,-10.0,no_rented_before,
connect,125.0,no_rented_before,
mobile,241.0,no_rented_before,
mobile,148.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,1.0,no_rented_before,
connect,-116.0,no_rented_before,
mobile,53.0,no_rented_before,
mobile,-304.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-132.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,-31.0,no_rented_before,
mobile,-33.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,-49.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,704.0,rented_before,0.0
mobile,-4.0,no_rented_before,
mobile,-330.0,no_rented_before,
connect,-3.0,no_rented_before,
mobile,9.0,rented_before,330.0
mobile,179.0,no_rented_before,
mobile,52.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-32.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,85.0,no_rented_before,
mobile,-225.0,no_rented_before,
mobile,63.0,no_rented_before,
mobile,55.0,no_rented_before,
connect,-29.0,no_rented_before,
mobile,-167.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,206.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-84.0,no_rented_before,
connect,-161.0,no_rented_before,
mobile,235.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,-127.0,no_rented_before,
mobile,-144.0,no_rented_before,
connect,-166.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,30.0,no_rented_before,
connect,-206.0,no_rented_before,
mobile,25.0,no_rented_before,
mobile,23.0,no_rented_before,
mobile,-1028.0,no_rented_before,
mobile,-13.0,no_rented_before,
mobile,209.0,no_rented_before,
connect,-1832.0,no_rented_before,
mobile,751.0,no_rented_before,
mobile,-108.0,no_rented_before,
mobile,-793.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-105.0,no_rented_before,
connect,87.0,rented_before,690.0
mobile,97.0,no_rented_before,
mobile,-134.0,no_rented_before,
mobile,63.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,26.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,122.0,no_rented_before,
mobile,-211.0,no_rented_before,
mobile,-12.0,no_rented_before,
mobile,43.0,no_rented_before,
connect,-605.0,no_rented_before,
connect,-10.0,rented_before,150.0
mobile,24.0,no_rented_before,
connect,-121.0,no_rented_before,
mobile,-134.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,-35.0,no_rented_before,
mobile,59.0,no_rented_before,
mobile,-82.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,252.0,no_rented_before,
mobile,297.0,no_rented_before,
mobile,336.0,no_rented_before,
mobile,164.0,rented_before,120.0
mobile,71.0,no_rented_before,
mobile,-723.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,-167.0,no_rented_before,
mobile,-1041.0,no_rented_before,
mobile,-28.0,rented_before,690.0
connect,-7.0,rented_before,60.0
mobile,227.0,no_rented_before,
mobile,27.0,no_rented_before,
mobile,179.0,no_rented_before,
connect,-57.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,-113.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,-64.0,no_rented_before,
connect,-128.0,no_rented_before,
mobile,42.0,no_rented_before,
mobile,43.0,no_rented_before,
mobile,379.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,-77.0,no_rented_before,
connect,72.0,no_rented_before,
connect,-16.0,no_rented_before,
connect,-183.0,no_rented_before,
mobile,30.0,no_rented_before,
mobile,-47.0,no_rented_before,
mobile,1087.0,no_rented_before,
mobile,83.0,rented_before,300.0
mobile,13.0,no_rented_before,
mobile,402.0,no_rented_before,
mobile,373.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,188.0,rented_before,60.0
mobile,-124.0,no_rented_before,
mobile,-119.0,no_rented_before,
mobile,73.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,-17.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,-29.0,no_rented_before,
connect,2.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,-85.0,no_rented_before,
connect,125.0,rented_before,60.0
mobile,75.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,56.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,0.0,no_rented_before,
connect,-30.0,no_rented_before,
mobile,-153.0,no_rented_before,
mobile,25.0,no_rented_before,
connect,48.0,no_rented_before,
mobile,-115.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,-109.0,no_rented_before,
mobile,224.0,rented_before,360.0
connect,-29.0,no_rented_before,
mobile,-2.0,no_rented_before,
connect,105.0,no_rented_before,
connect,-152.0,no_rented_before,
connect,51.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,-32.0,no_rented_before,
mobile,-21.0,rented_before,90.0
connect,-400.0,no_rented_before,
mobile,694.0,no_rented_before,
mobile,246.0,no_rented_before,
mobile,-20.0,no_rented_before,
mobile,197.0,no_rented_before,
mobile,94.0,no_rented_before,
mobile,-214.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,-122.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,-797.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,134.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,2537.0,no_rented_before,
mobile,395.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,71.0,no_rented_before,
connect,-43.0,no_rented_before,
mobile,-16.0,no_rented_before,
mobile,439.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,320.0,no_rented_before,
mobile,1380.0,no_rented_before,
mobile,-88.0,no_rented_before,
mobile,24.0,no_rented_before,
mobile,-9.0,no_rented_before,
connect,-359.0,no_rented_before,
connect,-133.0,rented_before,30.0
mobile,127.0,no_rented_before,
mobile,14.0,no_rented_before,
connect,-13.0,no_rented_before,
mobile,155.0,no_rented_before,
mobile,119.0,no_rented_before,
connect,-295.0,rented_before,540.0
mobile,100.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,120.0,no_rented_before,
mobile,69.0,no_rented_before,
connect,-168.0,no_rented_before,
connect,195.0,no_rented_before,
mobile,39.0,no_rented_before,
connect,97.0,rented_before,30.0
mobile,-6.0,no_rented_before,
mobile,-96.0,no_rented_before,
mobile,456.0,no_rented_before,
mobile,-71.0,no_rented_before,
mobile,-82.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,62.0,no_rented_before,
mobile,-28.0,no_rented_before,
mobile,1788.0,no_rented_before,
mobile,154.0,no_rented_before,
mobile,1071.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,1308.0,no_rented_before,
mobile,146.0,rented_before,180.0
